N,종목명,현재가,전일비,등락률,액면가,거래량,매도호가,주당순이익,보통주배당금
1143.0,삼성 미국 대형 성장주 ETN,20310.0,0.0,0.00%,0.0,0.0,20550.0,,
1144.0,TIGER KRX인터넷K-뉴딜,4190.0,25.0,+0.60%,0.0,89440.0,4215.0,,
1145.0,ACE 삼성그룹섹터가중,15535.0,175.0,+1.14%,0.0,766.0,15580.0,,
1146.0,삼성 레버리지 나스닥 100 ETN(H),10050.0,405.0,+4.20%,0.0,4126.0,10080.0,,
1147.0,신한 레버리지 금 선물 ETN,19990.0,505.0,-2.46%,0.0,1227.0,20025.0,,
1148.0,SK디스커버리우,29200.0,50.0,-0.17%,5000.0,1606.0,29200.0,20956.0,
1149.0,TBH글로벌,1899.0,16.0,+0.85%,500.0,27243.0,1897.0,177.0,0.0
1150.0,동원수산,8480.0,50.0,-0.59%,5000.0,11817.0,8500.0,1328.0,250.0
1151.0,KOSEF 국고채3년,108825.0,230.0,-0.21%,0.0,4.0,108885.0,,
1152.0,TRUE 코스피 양매도 3% OTM ETN,7790.0,0.0,0.00%,0.0,0.0,7760.0,,
1153.0,KB 레버리지 S&P 500 선물 ETN(H),9710.0,220.0,+2.32%,0.0,427.0,9725.0,,
1154.0,에넥스,646.0,7.0,+1.10%,500.0,84147.0,647.0,-391.0,
1155.0,부산주공,486.0,0.0,0.00%,500.0,0.0,0.0,-119.0,0.0
1156.0,TIGER 미국나스닥바이오,20295.0,40.0,-0.20%,0.0,8155.0,20300.0,,
1157.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,12710.0,170.0,-1.32%,0.0,1626.0,12720.0,,
1158.0,한국주강,3360.0,30.0,-0.88%,500.0,41947.0,3380.0,152.0,
1159.0,이스타코,883.0,32.0,+3.76%,500.0,226532.0,882.0,-124.0,
1160.0,참엔지니어링,642.0,5.0,+0.78%,500.0,70992.0,645.0,-36.0,
1161.0,대신 인버스 2X 알루미늄 선물 ETN(H),37760.0,495.0,+1.33%,0.0,82.0,37795.0,,
1162.0,신한 레버리지 S&P500 선물 ETN,18820.0,445.0,+2.42%,0.0,35.0,18805.0,,
1163.0,삼성 레버리지 은 선물 ETN(H),12530.0,315.0,-2.45%,0.0,1197.0,12600.0,,
1164.0,KODEX 미국배당프리미엄액티브,10080.0,35.0,+0.35%,0.0,34411.0,10080.0,,
1165.0,SOL 200 Top10,8650.0,35.0,+0.41%,0.0,1726.0,8675.0,,
1166.0,KBSTAR 게임테마,10730.0,80.0,+0.75%,0.0,1709.0,10750.0,,
1167.0,KB 레버리지 나스닥 100 ETN,12330.0,480.0,+4.05%,0.0,7120.0,12340.0,,
1168.0,SHD,30250.0,200.0,-0.66%,5000.0,2567.0,30100.0,7619.0,100.0
1169.0,KB 천연가스 선물 ETN(H),7330.0,490.0,+7.16%,0.0,174187.0,7340.0,,
1170.0,한성기업,5840.0,50.0,-0.85%,5000.0,14984.0,5850.0,139.0,
1171.0,신풍,1023.0,0.0,0.00%,500.0,29898.0,1023.0,-141.0,50.0
1172.0,체시스,1116.0,43.0,-3.71%,500.0,539699.0,1100.0,-119.0,
1173.0,ARIRANG K방산Fn,11665.0,95.0,+0.82%,0.0,51927.0,11695.0,,
1174.0,KODEX 미디어&엔터테인먼트,14195.0,50.0,+0.35%,0.0,5117.0,14235.0,,
1175.0,삼성 미국 대형 가치주 ETN,17630.0,0.0,0.00%,0.0,0.0,17895.0,,
1176.0,KODEX IT,17625.0,320.0,+1.85%,0.0,545.0,17680.0,,
1177.0,진도,2830.0,15.0,+0.53%,500.0,12706.0,2840.0,367.0,70.0
1178.0,KOSEF 미국달러선물,14425.0,5.0,-0.03%,0.0,581.0,14405.0,,
1179.0,SUN&L,2780.0,20.0,-0.71%,1000.0,8196.0,2785.0,-1448.0,
1180.0,KODEX 차이나심천ChiNext(합성),10105.0,130.0,-1.27%,0.0,1085.0,10110.0,,
1181.0,삼성 미국 대형 성장주 ETN(H),17470.0,0.0,0.00%,0.0,0.0,17720.0,,
1182.0,QV S&P500 버퍼10% 9월 ETN,11590.0,0.0,0.00%,0.0,0.0,11655.0,,
1183.0,유안타증권우,2680.0,15.0,+0.56%,5000.0,217.0,2680.0,212.0,
1184.0,KODEX 미국달러선물레버리지,12905.0,25.0,+0.19%,0.0,6617.0,12890.0,,
1185.0,QV 코스피 200 ETN,34075.0,355.0,+1.05%,0.0,3.0,34320.0,,
1186.0,대신343 K200,33640.0,405.0,+1.22%,0.0,20.0,33660.0,,
1187.0,카프로,841.0,8.0,+0.96%,500.0,100660.0,838.0,-4655.0,
1188.0,두산퓨얼셀2우B,11230.0,10.0,+0.09%,100.0,236.0,11230.0,106.0,
1189.0,HANARO 200선물레버리지,18110.0,430.0,+2.43%,0.0,57.0,18175.0,,
1190.0,삼성 레버리지 China A50 선물 ETN(H),33150.0,850.0,-2.50%,0.0,201.0,33605.0,,
1191.0,대교우B,1704.0,12.0,+0.71%,500.0,37193.0,1705.0,-1288.0,
1192.0,신한 구리 선물 ETN(H),16360.0,215.0,-1.30%,0.0,208.0,16370.0,,
1193.0,KODEX KRX기후변화솔루션,11670.0,70.0,-0.60%,0.0,1130.0,11690.0,,
1194.0,하나 Solactive 2X US Tech Top 10 ETN(H),32585.0,1420.0,+4.56%,0.0,1.0,32610.0,,
1195.0,TIGER 200 헬스케어,16620.0,30.0,+0.18%,0.0,3215.0,16680.0,,
1196.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,9520.0,40.0,+0.42%,0.0,54.0,9515.0,,
1197.0,BYC우,149900.0,300.0,-0.20%,5000.0,1.0,149900.0,42013.0,
1198.0,TIGER 차이나클린에너지SOLACTIVE,7830.0,110.0,-1.39%,0.0,2972.0,7865.0,,
1199.0,롯데지주우,39950.0,150.0,+0.38%,200.0,1298.0,39750.0,1614.0,
1200.0,삼성 레버리지 금 선물 ETN(H),32100.0,900.0,-2.73%,0.0,590.0,32215.0,,
1201.0,제이준코스메틱,7090.0,20.0,+0.28%,500.0,4062.0,7090.0,-5643.0,
1202.0,신한 레버리지 다우존스지수 선물 ETN(H),31725.0,390.0,+1.24%,0.0,109.0,31725.0,,
1203.0,대신 레버리지 코스닥 150 선물 ETN,31705.0,195.0,+0.62%,0.0,207.0,31390.0,,
1204.0,KODEX 유럽탄소배출권선물ICE(H),13725.0,175.0,+1.29%,0.0,34960.0,13725.0,,
1205.0,금호전기,949.0,1.0,+0.11%,500.0,20265.0,954.0,-690.0,0.0
1206.0,TRUE 레버리지 코스닥 150 선물 ETN,31525.0,135.0,+0.43%,0.0,1117.0,31460.0,,
1207.0,TIGER 미국나스닥100레버리지(합성),10660.0,425.0,+4.15%,0.0,302929.0,10650.0,,
1208.0,하나 레버리지 코스닥150 선물 ETN,31430.0,135.0,+0.43%,0.0,4814.0,31425.0,,
1209.0,삼성 레버리지 코스닥150 선물 ETN,31370.0,210.0,+0.67%,0.0,95.0,31395.0,,
1210.0,KODEX 200ESG,12060.0,110.0,+0.92%,0.0,430.0,12095.0,,
1211.0,KODEX 인도Nifty50레버리지(합성),10450.0,250.0,-2.34%,0.0,2797.0,10485.0,,
1212.0,TIGER 골드선물(H),13605.0,175.0,-1.27%,0.0,14259.0,13630.0,,
1213.0,대한항공우,28100.0,200.0,+0.72%,5000.0,261.0,28100.0,3914.0,
1214.0,KODEX 미국채10년선물,11550.0,40.0,-0.35%,0.0,14274.0,11535.0,,
1215.0,TIGER 200IT레버리지,38895.0,1205.0,+3.20%,0.0,19832.0,39170.0,,
1216.0,TIGER S&P글로벌헬스케어(합성),20455.0,100.0,-0.49%,0.0,343.0,20510.0,,
1217.0,삼성 China A50 선물 ETN(H),15485.0,0.0,0.00%,0.0,0.0,15460.0,,
1218.0,ACE 국고채3년,103185.0,150.0,-0.15%,0.0,102.0,103185.0,,
1219.0,ACE 중장기국공채액티브,98555.0,195.0,-0.20%,0.0,11.0,98545.0,,
1220.0,KODEX WTI원유선물인버스(H),5155.0,60.0,+1.18%,0.0,180376.0,5150.0,,
1221.0,KBSTAR 중장기국공채액티브,101630.0,170.0,-0.17%,0.0,10.0,101610.0,,
1222.0,삼성 미국 대형 가치주 ETN(H),15190.0,0.0,0.00%,0.0,0.0,15430.0,,
1223.0,KODEX 차이나A50,18980.0,250.0,-1.30%,0.0,383.0,19245.0,,
1224.0,TIGER 리츠부동산인프라채권TR KIS,4900.0,40.0,-0.81%,0.0,1384.0,4910.0,,
1225.0,미래에셋 중국 심천 100 ETN,15030.0,0.0,0.00%,0.0,0.0,15045.0,,
1226.0,메리츠 KAP 통안채 3개월 ETN,50035.0,0.0,0.00%,0.0,0.0,50045.0,,
1227.0,메리츠 KAP 통안채 6개월 ETN,50025.0,0.0,0.00%,0.0,0.0,50025.0,,
1228.0,TIGER 원유선물Enhanced(H),3975.0,40.0,-1.00%,0.0,28509.0,3985.0,,
1229.0,ACE 200TR,21250.0,215.0,+1.02%,0.0,203.0,21300.0,,
1230.0,QV S&P500 VIX S/T 선물 ETN D,14870.0,630.0,-4.06%,0.0,113.0,14885.0,,
1231.0,미래에셋 에너지화학 Core5 ETN,14745.0,0.0,0.00%,0.0,0.0,14735.0,,
1232.0,신한 금 선물 ETN(H),14645.0,135.0,-0.91%,0.0,521.0,14630.0,,
1233.0,삼성 KRX 금현물 ETN,14640.0,210.0,-1.41%,0.0,403.0,14670.0,,
1234.0,한솔PNS,1428.0,4.0,+0.28%,500.0,17130.0,1426.0,27.0,25.0
1235.0,KODEX 유럽명품TOP10 STOXX,9735.0,155.0,-1.57%,0.0,81549.0,9750.0,,
1236.0,모두투어리츠,3725.0,25.0,-0.67%,5000.0,3179.0,3735.0,1334.0,1572.0
1237.0,세방우,7890.0,10.0,+0.13%,500.0,119.0,7900.0,4583.0,
1238.0,메리츠 3X 레버리지 국채30년 ETN,48425.0,1325.0,-2.66%,0.0,11437.0,48410.0,,
1239.0,미래에셋 인버스 2X 코스피200 선물 ETN,14500.0,400.0,-2.68%,0.0,18439.0,14520.0,,
1240.0,TIGER 미국달러선물인버스2X,6565.0,15.0,-0.23%,0.0,4158.0,6585.0,,
1241.0,KODEX K-미래차액티브,9960.0,15.0,+0.15%,0.0,6114.0,10010.0,,
1242.0,ARIRANG 미국장기우량회사채,86810.0,910.0,-1.04%,0.0,919.0,86695.0,,
1243.0,신한 레버리지 미국달러 선물 ETN,14340.0,35.0,+0.24%,0.0,211.0,14310.0,,
1244.0,ARIRANG 미국나스닥테크,22915.0,670.0,+3.01%,0.0,5907.0,22870.0,,
1245.0,KODEX 고배당,8920.0,10.0,+0.11%,0.0,3357.0,8940.0,,
1246.0,KBSTAR 내수주플러스,7950.0,30.0,+0.38%,0.0,1.0,7970.0,,
1247.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),56480.0,10090.0,-15.16%,0.0,70.0,56455.0,,
1248.0,KBSTAR 미국S&P원유생산기업(합성 H),5560.0,85.0,+1.55%,0.0,10867.0,5565.0,,
1249.0,HANARO Fn전기&수소차,9190.0,80.0,-0.86%,0.0,552.0,9225.0,,
1250.0,SOL 미국배당다우존스(H),10005.0,50.0,+0.50%,0.0,283319.0,10010.0,,
1251.0,KODEX KRX300,15545.0,125.0,+0.81%,0.0,130.0,15590.0,
1252.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,11170.0,260.0,-2.27%,0.0,17529.0,11195.0,
1253.0,TIGER 200TR,18515.0,205.0,+1.12%,0.0,287.0,18565.0,
1254.0,TIGER 인도니프티50레버리지(합성),26135.0,415.0,-1.56%,0.0,2939.0,26205.0,
1255.0,TIGER KRX기후변화솔루션,11785.0,90.0,-0.76%,0.0,531.0,11815.0,
1256.0,SOL 미국S&P500ESG,11050.0,115.0,+1.05%,0.0,29057.0,11040.0,
1257.0,TRUE 블룸버그 레버리지 천연가스 선물 ETN,1380.0,175.0,+14.52%,0.0,187709.0,1380.0,
1258.0,하나 레버리지 콩 선물 ETN(H),27190.0,210.0,-0.77%,0.0,400.0,27260.0,
1259.0,ACE 미국달러SOFR금리(합성),10065.0,30.0,-0.30%,0.0,57.0,10085.0,
1260.0,TIGER 미국S&P500배당귀족,10430.0,30.0,+0.29%,0.0,9149.0,10425.0,
1261.0,TIGER 삼성그룹펀더멘털,11100.0,185.0,+1.69%,0.0,9167.0,11130.0,
1262.0,ACE 미국친환경그린테마INDXX,9970.0,10.0,+0.10%,0.0,289.0,9970.0,
1263.0,HANARO Fn K-POP&미디어,10740.0,210.0,-1.92%,0.0,58654.0,10810.0,
1264.0,KODEX 탄소효율그린뉴딜,8350.0,80.0,+0.97%,0.0,883.0,8365.0,
1265.0,신한 인버스 2X 코스닥 150 선물 ETN,10630.0,10.0,+0.09%,0.0,16130.0,10605.0,
1266.0,KBSTAR 200선물인버스2X,2630.0,60.0,-2.23%,0.0,35813.0,2615.0,
1267.0,삼성 인버스 2X 나스닥 100 ETN(H),5310.0,240.0,-4.32%,0.0,116533.0,5305.0,
1268.0,녹십자홀딩스2우,30950.0,450.0,+1.48%,500.0,10.0,30950.0,663.0
1269.0,TIGER Fn신재생에너지,9880.0,90.0,-0.90%,0.0,15966.0,9895.0,
1270.0,SOL 글로벌탄소배출권선물IHS(합성),13085.0,75.0,+0.58%,0.0,772.0,13050.0,
1271.0,삼성 레버리지 코스피200 선물 ETN,26110.0,400.0,+1.56%,0.0,3.0,26415.0,
1272.0,신한 레버리지 코스피 200 선물 ETN,26090.0,590.0,+2.31%,0.0,2.0,26425.0,
1273.0,KODEX S&P글로벌인프라(합성),14485.0,40.0,-0.28%,0.0,2239.0,14485.0,
1274.0,신한 콩 선물 ETN(H),12960.0,0.0,0.00%,0.0,0.0,12960.0,
1275.0,미래에셋 원유선물혼합 ETN(H),25720.0,5.0,-0.02%,0.0,2.0,25640.0,
1276.0,KBSTAR 배터리 리사이클링iSelect,13940.0,185.0,-1.31%,0.0,530709.0,13985.0,
1277.0,메리츠 미국채10년 ETN(H),8545.0,55.0,-0.64%,0.0,663.0,8545.0,
1278.0,KODEX 200롱코스닥150숏선물,9485.0,125.0,+1.34%,0.0,40241.0,9485.0,
1279.0,KODEX 미국S&P500에너지(합성),12255.0,90.0,+0.74%,0.0,290.0,12260.0,
1280.0,하나 Solactive US Tech Top 10 ETN(H),12765.0,0.0,0.00%,0.0,0.0,13085.0,
1281.0,TIGER 글로벌멀티에셋TIF액티브,9620.0,5.0,-0.05%,0.0,1762.0,9620.0,
1282.0,신한 은 선물 ETN(H),12680.0,120.0,-0.94%,0.0,20.0,12715.0,
1283.0,TIGER 탄소효율그린뉴딜,8290.0,75.0,+0.91%,0.0,3467.0,8330.0,
1284.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),24800.0,0.0,0.00%,0.0,0.0,24800.0,
1285.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,24765.0,480.0,+1.98%,0.0,2.0,24795.0,
1286.0,TRUE 인버스 2X 구리 선물 ETN,24660.0,705.0,+2.94%,0.0,296.0,24655.0,
1287.0,TRUE 레버리지 금 선물 ETN,24630.0,705.0,-2.78%,0.0,2.0,27225.0,
1288.0,KBSTAR 국고채3년,109080.0,255.0,-0.23%,0.0,23.0,109095.0,
1289.0,한화갤러리아우,8450.0,110.0,-1.29%,500.0,11662.0,8480.0,
1290.0,ACE ESG액티브,7415.0,75.0,+1.02%,0.0,442.0,7430.0,
1291.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,24265.0,0.0,0.00%,0.0,0.0,24775.0,
1292.0,대신 레버리지 KRX 금현물 ETN,24260.0,785.0,-3.13%,0.0,55.0,24420.0,
1293.0,신한 브렌트원유 선물 ETN(H),12090.0,5.0,-0.04%,0.0,2.0,12020.0,
1294.0,TIGER 코스닥150선물인버스,4345.0,10.0,-0.23%,0.0,146269.0,4340.0,
1295.0,한화투자증권우,5010.0,30.0,-0.60%,5000.0,845.0,5010.0,-250.0
1296.0,하이트론,2470.0,0.0,0.00%,500.0,0.0,0.0,-801.0
1297.0,KBSTAR 글로벌4차산업IT(합성 H),20635.0,445.0,+2.20%,0.0,940.0,20685.0,
1298.0,WOORI 대한민국국고채액티브,51270.0,245.0,-0.48%,0.0,286.0,51275.0,
1299.0,ARIRANG 미국단기우량회사채,110780.0,40.0,+0.04%,0.0,60.0,110750.0,
1300.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),23245.0,0.0,0.00%,0.0,0.0,23750.0,
1301.0,TIGER 구리실물,9870.0,5.0,+0.05%,0.0,1478.0,9875.0,
1302.0,메리츠 레버리지 인플레이션 국채 ETN,11565.0,0.0,0.00%,0.0,0.0,11510.0,
1303.0,미래에셋 레버리지 옥수수 선물 ETN,23050.0,435.0,-1.85%,0.0,368.0,23110.0,
1304.0,KODEX 글로벌로봇(합성),16925.0,285.0,+1.71%,0.0,3663.0,16930.0,
1305.0,KODEX TRF5050,12680.0,125.0,+1.00%,0.0,135.0,12685.0,
1306.0,TIGER MKF배당귀족,10865.0,20.0,+0.18%,0.0,474.0,10910.0,
1307.0,미래에셋 인버스 코스피200 선물 ETN,11315.0,130.0,-1.14%,0.0,21502.0,11300.0,
1308.0,신한 인버스 코스피 200 선물 ETN,11305.0,145.0,-1.27%,0.0,10.0,11290.0,
1309.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,11245.0,215.0,-1.88%,0.0,2859.0,11235.0,
1310.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,22285.0,580.0,+2.67%,0.0,100462.0,22175.0,
1311.0,TRUE 레버리지 플래티넘 선물 ETN,22280.0,815.0,-3.53%,0.0,16.0,22310.0,
1312.0,KODEX TRF7030,13920.0,5.0,+0.04%,0.0,213.0,13920.0,
1313.0,하나 S&P 인버스 2X WTI원유 선물 ETN,22185.0,425.0,+1.95%,0.0,5608.0,22245.0,
1314.0,KB S&P 인버스 2X WTI원유 선물 ETN,22150.0,455.0,+2.10%,0.0,2850.0,22215.0,
1315.0,KODEX 삼성전자채권혼합Wise,10540.0,70.0,+0.67%,0.0,14176.0,10555.0,
1316.0,신한 블룸버그 2X 천연가스 선물 ETN(H),1475.0,180.0,+13.90%,0.0,692164.0,1480.0,
1317.0,KODEX 미국러셀2000(H),11330.0,55.0,+0.49%,0.0,1480.0,11340.0,
1318.0,QV 블룸버그 -2X WTI원유선물 ETN,22090.0,355.0,+1.63%,0.0,4.0,22200.0,
1319.0,KB 블룸버그 레버리지 천연가스선물 ETN(H),1470.0,180.0,+13.95%,0.0,547180.0,1475.0,
1320.0,코아스,713.0,1.0,+0.14%,500.0,314619.0,713.0,-61.0
1321.0,메리츠 인플레이션 국채 ETN,11000.0,0.0,0.00%,0.0,0.0,10975.0,
1322.0,코오롱모빌리티그룹우,8920.0,70.0,+0.79%,500.0,2272.0,8920.0,
1323.0,대덕전자1우,10410.0,330.0,+3.27%,500.0,16666.0,10570.0,3082.0
1324.0,QV 레버리지 금 선물 ETN(H),21715.0,0.0,0.00%,0.0,0.0,21225.0,
1325.0,미래에셋 미디어엔터 Core5 ETN,10845.0,0.0,0.00%,0.0,0.0,10835.0,
1326.0,TIGER 차이나CSI300인버스(합성),8160.0,80.0,+0.99%,0.0,797.0,8080.0,
1327.0,ACE 미국30년국채선물레버리지(합성 H),8630.0,150.0,-1.71%,0.0,123292.0,8625.0,
1328.0,ARIRANG 코스피50,23105.0,230.0,+1.01%,0.0,18.0,23165.0,
1329.0,메리츠 레버리지 국채30년 ETN,5365.0,95.0,-1.74%,0.0,2864.0,5370.0,
1330.0,메리츠 인버스 2X 구리 선물 ETN(H),21275.0,0.0,0.00%,0.0,0.0,21765.0,
1331.0,메리츠 레버리지 금 선물 ETN(H),21110.0,480.0,-2.22%,0.0,1.0,21085.0,
1332.0,KODEX 배당성장채권혼합,11720.0,20.0,+0.17%,0.0,825.0,11730.0,
1333.0,QV 인버스 레버리지 구리 선물 ETN(H),21090.0,0.0,0.00%,0.0,0.0,21705.0,
1334.0,솔루스첨단소재2우B,11110.0,440.0,+4.12%,100.0,790.0,11100.0,-500.0
1335.0,하나 인버스 2X 구리 선물 ETN(H),20960.0,0.0,0.00%,0.0,0.0,21590.0,
1336.0,메리츠 인버스 천연가스 선물 ETN(H),20840.0,1705.0,-7.56%,0.0,5737.0,20870.0,
1337.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2070.0,25.0,-1.19%,0.0,23998.0,2070.0,
1338.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),20630.0,480.0,+2.38%,0.0,1627.0,20620.0,
1339.0,KODEX 코스피대형주,12125.0,75.0,+0.62%,0.0,114.0,12170.0,
1340.0,대상우,15040.0,20.0,-0.13%,1000.0,52.0,15050.0,2306.0
1341.0,신한 옥수수 선물 ETN(H),10290.0,50.0,-0.48%,0.0,43.0,10295.0,
1342.0,미래에셋 인버스 천연가스 선물 ETN(H),20510.0,1935.0,-8.62%,0.0,83.0,20860.0,
1343.0,KBSTAR 국채선물5년추종인버스,54240.0,215.0,+0.40%,0.0,16.0,54245.0,
1344.0,메리츠 레버리지 미국채30년 ETN(H),6830.0,100.0,-1.44%,0.0,54216.0,6835.0,
1345.0,신한 다우존스지수 선물 ETN(H),20425.0,0.0,0.00%,0.0,0.0,20555.0,
1346.0,QV 인버스 미국 IT TOP5 ETN(H),10200.0,0.0,0.00%,0.0,0.0,9930.0,
1347.0,KBSTAR 국고채3년선물인버스,105660.0,250.0,+0.24%,0.0,1.0,105660.0,
1348.0,하나 레버리지 옥수수 선물 ETN(H),20225.0,425.0,-2.06%,0.0,1017.0,20320.0,
1349.0,대한제당우,3105.0,35.0,-1.11%,500.0,259633.0,3105.0,266.0
1350.0,TIGER TSMC밸류체인FACTSET,10305.0,235.0,+2.33%,0.0,11343.0,10315.0,
1351.0,메리츠 KIS 통안채 1년 ETN,50015.0,0.0,0.00%,0.0,0.0,50005.0,,
1352.0,TIGER 차이나반도체FACTSET,6575.0,40.0,+0.61%,0.0,3769.0,6520.0,,
1353.0,신한 FnGuide 치킨 ETN,9970.0,55.0,+0.55%,0.0,2.0,9920.0,,
1354.0,KODEX K-친환경선박액티브,9955.0,10.0,-0.10%,0.0,12068.0,9985.0,,
1355.0,메리츠 인버스 국채3년 ETN,9935.0,0.0,0.00%,0.0,0.0,9955.0,,
1356.0,키움 인버스 미국달러선물 ETN,9930.0,0.0,0.00%,0.0,0.0,9945.0,,
1357.0,LX하우시스우,19070.0,80.0,+0.42%,5000.0,415.0,19200.0,-10942.0,
1358.0,TIGER KRX게임K-뉴딜,6130.0,65.0,+1.07%,0.0,31564.0,6145.0,,
1359.0,TIGER KRX2차전지K-뉴딜레버리지,8900.0,430.0,-4.61%,0.0,67057.0,8965.0,,
1360.0,신한 인버스 코스닥 150 선물 ETN,9740.0,10.0,-0.10%,0.0,155.0,9765.0,,
1361.0,미래에셋 인버스 코스닥150 선물 ETN,9735.0,0.0,0.00%,0.0,12656.0,9735.0,,
1362.0,KBSTAR 200선물레버리지,14965.0,295.0,+2.01%,0.0,4484.0,15070.0,,
1363.0,메리츠 레버리지 대표 농산물 선물 ETN(H),19415.0,365.0,-1.85%,0.0,1280.0,19510.0,,
1364.0,넥센타이어1우B,2985.0,50.0,+1.70%,500.0,5680.0,2985.0,-267.0,
1365.0,메리츠 국채10년 ETN,9680.0,65.0,-0.67%,0.0,104.0,9700.0,,
1366.0,QV iSelect 글로벌 EMP ETN(H),9680.0,0.0,0.00%,0.0,0.0,9695.0,,
1367.0,TIGER 코스닥150바이오테크,7800.0,40.0,+0.52%,0.0,24665.0,7810.0,,
1368.0,삼성 인버스 2X 항셍테크 ETN(H),9665.0,320.0,+3.42%,0.0,21294.0,9550.0,,
1369.0,KBSTAR 미국S&P500(H),10720.0,100.0,+0.94%,0.0,3617.0,10745.0,,
1370.0,비케이탑스,904.0,0.0,0.00%,500.0,0.0,0.0,-705.0,0.0
1371.0,신한 K200 USD 선물 바이셀 ETN,9590.0,0.0,0.00%,0.0,0.0,9735.0,,
1372.0,TRUE 인버스 2X 금 선물 ETN,19175.0,0.0,0.00%,0.0,0.0,19620.0,,
1373.0,TIGER 미국나스닥100TR채권혼합Fn,10875.0,40.0,+0.37%,0.0,4320.0,10890.0,,
1374.0,HANARO 코스닥150,12630.0,50.0,-0.39%,0.0,27.0,12665.0,,
1375.0,TIGER 농산물선물Enhanced(H),7000.0,55.0,-0.78%,0.0,2337.0,7015.0,,
1376.0,KB CSI 500 ETN,9445.0,0.0,0.00%,0.0,0.0,9410.0,,
1377.0,ACE 아시아TOP50S&P,12570.0,55.0,+0.44%,0.0,55.0,12535.0,,
1378.0,KODEX 게임산업,8195.0,65.0,+0.80%,0.0,38593.0,8200.0,,
1379.0,KODEX 미국나스닥100(H),11395.0,225.0,+2.01%,0.0,43515.0,11405.0,,
1380.0,하이트진로2우B,16630.0,30.0,-0.18%,5000.0,147.0,16630.0,1009.0,
1381.0,KB CSI 300 ETN,9395.0,40.0,-0.42%,0.0,1000.0,9405.0,,
1382.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),125.0,5.0,+4.17%,0.0,100103.0,125.0,,
1383.0,TIGER 코스피고배당,13465.0,35.0,-0.26%,0.0,812.0,13480.0,,
1384.0,코리아써우,6230.0,510.0,+8.92%,500.0,282363.0,6450.0,2508.0,
1385.0,삼성중공우,160000.0,0.0,0.00%,1000.0,62.0,160000.0,-574.0,
1386.0,미래에셋 코스닥150 선물 ETN,9155.0,15.0,-0.16%,0.0,27439.0,9165.0,,
1387.0,TRUE 인버스 2X 은 선물 ETN,18305.0,165.0,+0.91%,0.0,103.0,18285.0,,
1388.0,메리츠 미국 인플레이션 국채 ETN(H),9080.0,0.0,0.00%,0.0,0.0,9035.0,,
1389.0,미래에셋 인버스 2X 은 선물 ETN,18145.0,205.0,+1.14%,0.0,103.0,18270.0,,
1390.0,에셋플러스 코리아플랫폼액티브,7250.0,10.0,+0.14%,0.0,2716.0,7275.0,,
1391.0,KODEX 코스피100,25750.0,275.0,+1.08%,0.0,1112.0,25830.0,,
1392.0,KODEX 에너지화학,17135.0,180.0,-1.04%,0.0,3307.0,17180.0,,
1393.0,KODEX 아시아반도체공급망exChina액티브,11195.0,85.0,+0.77%,0.0,6469.0,11195.0,,
1394.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,0.0,0.0,,
1395.0,ACE 코스닥150,12645.0,15.0,-0.12%,0.0,1007.0,12650.0,,
1396.0,KBSTAR 차이나HSCEI(H),7695.0,130.0,-1.66%,0.0,3426.0,7825.0,,
1397.0,QV 미국 IT TOP5 ETN(H),25230.0,625.0,+2.54%,0.0,53.0,25290.0,,
1398.0,NPC우,3340.0,0.0,0.00%,500.0,3872.0,3340.0,670.0,
1399.0,신한 코스닥 150 ETN,8735.0,5.0,+0.06%,0.0,2.0,8720.0,,
1400.0,TRUE 레버리지 은 선물 ETN,17410.0,0.0,0.00%,0.0,0.0,17100.0,,
1401.0,미래에셋 코스피200 선물 ETN,8655.0,105.0,+1.23%,0.0,20001.0,8660.0,,
1402.0,메리츠 인버스 2X 금 선물 ETN(H),17265.0,430.0,+2.55%,0.0,73.0,17240.0,,
1403.0,TIGER 차이나항셍테크레버리지(합성 H),6860.0,290.0,-4.06%,0.0,149601.0,6985.0,,
1404.0,SOL 국고채3년,103100.0,155.0,-0.15%,0.0,26.0,103120.0,,
1405.0,신한 코스피 200 ETN,8505.0,75.0,+0.89%,0.0,2.0,8560.0,,
1406.0,KBSTAR 5대그룹주,6510.0,35.0,+0.54%,0.0,956.0,6535.0,,
1407.0,삼양홀딩스우,55500.0,300.0,+0.54%,5000.0,2.0,55300.0,8007.0,
1408.0,KODEX 미국S&P500(H),10215.0,105.0,+1.04%,0.0,5336.0,10225.0,,
